"","coffeid","typeid","value"
"2786",175,2,"racafe & cia s.c.a"
"2787",175,3,"Colombia"
"2788",175,4,""
"2789",175,5,""
"2790",175,6,"racafe & cia s.c.a"
"2791",175,7,"huila"
"2792",175,8,"La Plata"
"2793",175,9,"70 kg"
"2794",175,10,"AlmacafÃ©"
"2795",175,11,"2014"
"2796",175,12,"Caturra"
"2797",175,13,"Washed / Wet"
"2798",175,14,"Green"
"2799",175,15,"AlmacafÃ©"
"2800",175,16,"m"
"2801",176,1,"Arabica"
"2802",176,2,"kao ming lee"
"2803",176,3,"Taiwan"
"2804",176,4,"tropica galliard"
"2805",176,5,"tropica galliard"
"2806",176,6,"tropica galliard"
"2807",176,7,"mountain ali, taiwan"
"2808",176,8,"Kao Ming Lee"
"2809",176,9,"2 kg"
"2810",176,10,"Specialty Coffee Association"
"2811",176,11,"2012"
"2812",176,12,"Typica"
"2813",176,13,"Washed / Wet"
"2814",176,14,"Blue-Green"
"2815",176,15,"Specialty Coffee Association"
"2816",176,16,"m"
"2817",177,1,"Arabica"
"2818",177,2,"kona pacific farmers cooperative"
"2819",177,3,"United States (Hawaii)"
"2820",177,4,""
"2821",177,5,""
"2822",177,6,"kona pacific farmers cooperative"
"2823",177,7,"kona"
"2824",177,8,""
"2825",177,9,"100 lbs"
"2826",177,10,"Specialty Coffee Association"
"2827",177,11,"2012"
"2828",177,12,"Hawaiian Kona"
"2829",177,13,"Natural / Dry"
"2830",177,14,"Blue-Green"
"2831",177,15,"Specialty Coffee Association"
"2832",177,16,"ft"
"2833",178,1,"Arabica"
"2834",178,2,"maria amalia guadalupe toriello elorza"
"2835",178,3,"Mexico"
"2836",178,4,"finca la chiripa"
"2837",178,5,"finca hamburgo"
"2838",178,6,"finca hamburgo"
"2839",178,7,"tapachula"
"2840",178,8,"MARIA AMALIA GUADALUPE TORIELLO ELORZA"
"2841",178,9,"1 kg"
"2842",178,10,"AMECAFE"
"2843",178,11,"2012"
"2844",178,12,"Pacamara"
"2845",178,13,"Washed / Wet"
"2846",178,14,""
"2847",178,15,"AMECAFE"
"2848",178,16,"m"
"2849",179,1,"Arabica"
"2850",179,2,"ethiopia commodity exchange"
"2851",179,3,"Ethiopia"
"2852",179,4,"phone number | 0911-513824 email: gmt.ft"
"2853",179,5,""
"2854",179,6,""
"2855",179,7,"limu"
"2856",179,8,"Contact name | Egziabhez Mezgebe, GMT Industrial Plc"
"2857",179,9,"6 kg"
"2858",179,10,"Ethiopia Commodity Exchange"
"2859",179,11,"2009/2010"
"2860",179,12,""
"2861",179,13,""
"2862",179,14,""
"2863",179,15,"Ethiopia Commodity Exchange"
"2864",179,16,"m"
"2865",180,1,"Arabica"
"2866",180,2,"lydiah mwangi"
"2867",180,3,"Kenya"
"2868",180,4,"kigwandi"
"2869",180,5,"central kenya coffee mills"
"2870",180,6,"c dorman ltd"
"2871",180,7,"nyeri"
"2872",180,8,"mutheka"
"2873",180,9,"60 kg"
"2874",180,10,"Kenya Coffee Traders Association"
"2875",180,11,"2017 / 2018"
"2876",180,12,"SL28"
"2877",180,13,"Washed / Wet"
"2878",180,14,"Green"
"2879",180,15,"Kenya Coffee Traders Association"
"2880",180,16,"m"
"2881",181,1,"Arabica"
"2882",181,2,"bismarck castro"
"2883",181,3,"Honduras"
"2884",181,4,"las cuchillas"
"2885",181,5,"cigrah s.a de c.v."
"2886",181,6,"cigrah s.a de c.v"
"2887",181,7,"comayagua"
"2888",181,8,"Nahun Maldonado"
"2889",181,9,"66 kg"
"2890",181,10,"Instituto HondureÃ±o del CafÃ©"
"2891",181,11,"2016"
"2892",181,12,"Caturra"
"2893",181,13,""
"2894",181,14,"Green"
"2895",181,15,"Instituto HondureÃ±o del CafÃ©"
"2896",181,16,"m"
"2897",182,1,"Arabica"
"2898",182,2,"raÃºl vargas"
"2899",182,3,"Colombia"
"2900",182,4,""
"2901",182,5,"san josÃ© / neiva"
"2902",182,6,"skn caribecafe ltda"
"2903",182,7,"huila"
"2904",182,8,""
"2905",182,9,"70 kg"
"2906",182,10,"AlmacafÃ©"
"2907",182,11,"2016"
"2908",182,12,"Caturra"
"2909",182,13,"Washed / Wet"
"2910",182,14,"Green"
"2911",182,15,"AlmacafÃ©"
"2912",182,16,"m"
"2913",183,1,"Arabica"
"2914",183,2,"bismarck castro"
"2915",183,3,"Honduras"
"2916",183,4,"los hicaques"
"2917",183,5,"dry mill"
"2918",183,6,"cigrah s.a de c.v"
"2919",183,7,"central region"
"2920",183,8,"Reinerio Zepeda"
"2921",183,9,"69 kg"
"2922",183,10,"Instituto HondureÃ±o del CafÃ©"
"2923",183,11,"2016"
"2924",183,12,"Catuai"
"2925",183,13,"Washed / Wet"
"2926",183,14,"Green"
"2927",183,15,"Instituto HondureÃ±o del CafÃ©"
"2928",183,16,"m"
"2929",184,1,"Arabica"
"2930",184,2,"racafe & cia s.c.a"
"2931",184,3,"Colombia"
"2932",184,4,""
"2933",184,5,"bogota - bachue"
"2934",184,6,"racafe & cia s.c.a"
"2935",184,7,"la plata"
"2936",184,8,""
"2937",184,9,"70 kg"
"2938",184,10,"AlmacafÃ©"
"2939",184,11,"2016"
"2940",184,12,""
"2941",184,13,""
"2942",184,14,""
"2943",184,15,"AlmacafÃ©"
"2944",184,16,"m"
"2945",185,1,"Arabica"
"2946",185,2,"carcafe ltda ci"
"2947",185,3,"Colombia"
"2948",185,4,""
"2949",185,5,"neiva"
"2950",185,6,"carcafe ltda"
"2951",185,7,"huila"
"2952",185,8,"FRANKLIN DUSSAN / ANDRES RODRIGUEZ/HIPOLITO TORRES"
"2953",185,9,"70 kg"
"2954",185,10,"AlmacafÃ©"
"2955",185,11,"2015"
"2956",185,12,"Caturra"
"2957",185,13,"Natural / Dry"
"2958",185,14,"Green"
"2959",185,15,"AlmacafÃ©"
"2960",185,16,"m"
"2961",186,1,"Arabica"
"2962",186,2,"exportadora de cafe condor s.a"
"2963",186,3,"Colombia"
"2964",186,4,""
"2965",186,5,"trilladora boananza"
"2966",186,6,"exportadora de cafe condor s.a"
"2967",186,7,"huila"
"2968",186,8,""
"2969",186,9,"70 kg"
"2970",186,10,"AlmacafÃ©"
"2971",186,11,"2013"
"2972",186,12,"Caturra"
"2973",186,13,"Washed / Wet"
"2974",186,14,"Green"
"2975",186,15,"AlmacafÃ©"
"2976",186,16,"m"
"2977",187,1,"Arabica"
"2978",187,2,"victor hugo melchor cordova"
"2979",187,3,"Mexico"
"2980",187,4,"la distancia"
"2981",187,5,"la distancia"
"2982",187,6,""
"2983",187,7,"tuxtla gutierrez"
"2984",187,8,"VICTOR HUGO MELCHOR CORDOVA"
"2985",187,9,"80 kg"
"2986",187,10,"AMECAFE"
"2987",187,11,"2012"
"2988",187,12,"Typica"
"2989",187,13,"Washed / Wet"
"2990",187,14,"Blue-Green"
"2991",187,15,"AMECAFE"
"2992",187,16,"m"
"2993",188,1,"Arabica"
"2994",188,2,"nucoffee"
"2995",188,3,"Brazil"
"2996",188,4,"santa alina"
"2997",188,5,""
"2998",188,6,""
"2999",188,7,"vale da grama"
"3000",188,8,"Lucia Maria da Silva Dias"
"3001",188,9,"60 kg"
"3002",188,10,"NUCOFFEE"
"3003",188,11,"2011"
"3004",188,12,"Yellow Bourbon"
"3005",188,13,""
"3006",188,14,""
"3007",188,15,"NUCOFFEE"
"3008",188,16,"m"
"3009",189,1,"Arabica"
"3010",189,2,"nucoffee"
"3011",189,3,"Brazil"
"3012",189,4,"fazenda baipendi"
"3013",189,5,""
"3014",189,6,""
"3015",189,7,"south of minas"
"3016",189,8,"AntÃ´nio Pelucio"
"3017",189,9,"60 kg"
"3018",189,10,"NUCOFFEE"
"3019",189,11,"2011"
"3020",189,12,""
"3021",189,13,""
"3022",189,14,""
"3023",189,15,"NUCOFFEE"
"3024",189,16,"m"
"3025",190,1,"Arabica"
"3026",190,2,"benjamin schmerler"
"3027",190,3,"Ethiopia"
"3028",190,4,""
"3029",190,5,""
"3030",190,6,""
"3031",190,7,"limu"
"3032",190,8,"Oromia Coffee Farmers Cooperative Union"
"3033",190,9,"132 lbs"
"3034",190,10,"Specialty Coffee Association"
"3035",190,11,""
"3036",190,12,""
"3037",190,13,""
"3038",190,14,""
"3039",190,15,"Specialty Coffee Association"
"3040",190,16,"ft"
"3041",191,1,"Arabica"
"3042",191,2,"the coffee source inc."
"3043",191,3,"Guatemala"
"3044",191,4,"las minas"
"3045",191,5,"las minas"
"3046",191,6,""
"3047",191,7,"nuevo oriente"
"3048",191,8,"Miguel Hernandez"
"3049",191,9,"1"
"3050",191,10,"Specialty Coffee Association"
"3051",191,11,"December 2009-March 2010"
"3052",191,12,""
"3053",191,13,""
"3054",191,14,""
"3055",191,15,"Specialty Coffee Association"
"3056",191,16,"ft"
"3057",192,1,"Arabica"
"3058",192,2,"lin, che-hao krude ???"
"3059",192,3,"Taiwan"
"3060",192,4,"???? good mood coffee"
"3061",192,5,"???? good mood coffee"
"3062",192,6,"taiwan coffee laboratory"
"3063",192,7,"??? guoshing township"
"3064",192,8,"??? Huang Mei Tao"
"3065",192,9,"5 kg"
"3066",192,10,"Specialty Coffee Association"
"3067",192,11,"2016"
"3068",192,12,"Typica"
"3069",192,13,"Washed / Wet"
"3070",192,14,"Blue-Green"
"3071",192,15,"Specialty Coffee Association"
"3072",192,16,"m"
"3073",193,1,"Arabica"
"3074",193,2,"???? koju matsuzawa"
"3075",193,3,"Thailand"
"3076",193,4,"matsuzawa coffee"
"3077",193,5,"matsuzawa coffee"
"3078",193,6,"matsuzawa coffee"
"3079",193,7,"chiang rai thailand"
"3080",193,8,"Matsuzawa Coffee"
"3081",193,9,"25 kg"
"3082",193,10,"Specialty Coffee Institute of Asia"
"3083",193,11,"2015"
"3084",193,12,"Catimor"
"3085",193,13,"Natural / Dry"
"3086",193,14,"Green"
"3087",193,15,"Specialty Coffee Institute of Asia"
"3088",193,16,"m"
"3089",194,1,"Arabica"
"3090",194,2,"carcafe ltda ci"
"3091",194,3,"Colombia"
"3092",194,4,""
"3093",194,5,"pasto"
"3094",194,6,"carcafe ltda"
"3095",194,7,"nariÃ±o"
"3096",194,8,"JOSE ALBEIRO GOMEZ"
"3097",194,9,"70 kg"
"3098",194,10,"AlmacafÃ©"
"3099",194,11,"2016"
"3100",194,12,"Caturra"
"3101",194,13,"Natural / Dry"
"3102",194,14,"Green"
"3103",194,15,"AlmacafÃ©"
"3104",194,16,"m"
"3105",195,1,"Arabica"
"3106",195,2,"juan luis alvarado romero"
"3107",195,3,"Guatemala"
"3108",195,4,"finca medina"
"3109",195,5,"beneficio siembras vision (154)"
"3110",195,6,"siembras vision, s.a."
"3111",195,7,"antigua"
"3112",195,8,"FINCA MEDINA"
"3113",195,9,"69 kg"
"3114",195,10,"Asociacion Nacional Del CafÃ©"
"3115",195,11,"2016"
"3116",195,12,"Caturra"
"3117",195,13,"Washed / Wet"
"3118",195,14,"Green"
"3119",195,15,"Asociacion Nacional Del CafÃ©"
"3120",195,16,"m"
"3121",196,1,"Arabica"
"3122",196,2,"juan luis alvarado romero"
"3123",196,3,"Guatemala"
"3124",196,4,"finca san vicente"
"3125",196,5,"beneficio exportacafe agua santa"
"3126",196,6,"exportcafe"
"3127",196,7,"huehuetenango"
"3128",196,8,"HORACIO CIFUENTES MARTINEZ"
"3129",196,9,"69 kg"
"3130",196,10,"Asociacion Nacional Del CafÃ©"
"3131",196,11,"2015"
"3132",196,12,"Caturra"
"3133",196,13,"Washed / Wet"
"3134",196,14,"Green"
"3135",196,15,"Asociacion Nacional Del CafÃ©"
"3136",196,16,"ft"
"3137",197,1,"Arabica"
"3138",197,2,"yunnan coffee exchange"
"3139",197,3,"China"
"3140",197,4,"menglian county nayun town mangzhang coffee farm"
"3141",197,5,"menglian county nayun town mangzhang coffee farm"
"3142",197,6,"yunnan coffee exchange"
"3143",197,7,"yunnan"
"3144",197,8,"Menglian County Nayun Town Mangzhang Coffee Farm"
"3145",197,9,"60 kg"
"3146",197,10,"Yunnan Coffee Exchange"
"3147",197,11,"2015"
"3148",197,12,"Catimor"
"3149",197,13,"Natural / Dry"
"3150",197,14,"Green"
"3151",197,15,"Yunnan Coffee Exchange"
"3152",197,16,"m"
"3153",198,1,"Arabica"
"3154",198,2,"racafe & cia s.c.a"
"3155",198,3,"Colombia"
"3156",198,4,""
"3157",198,5,""
"3158",198,6,"racafe & cia s.c.a"
"3159",198,7,"huila"
"3160",198,8,"La Plata"
"3161",198,9,"70 kg"
"3162",198,10,"AlmacafÃ©"
"3163",198,11,"2015"
"3164",198,12,"Caturra"
"3165",198,13,"Washed / Wet"
"3166",198,14,"Green"
"3167",198,15,"AlmacafÃ©"
"3168",198,16,"m"
"3169",199,1,"Arabica"
"3170",199,2,"racafe & cia s.c.a"
"3171",199,3,"Colombia"
"3172",199,4,""
"3173",199,5,""
"3174",199,6,"racafe & cia s.c.a"
"3175",199,7,"huila"
"3176",199,8,"La Plata"
"3177",199,9,"70 kg"
"3178",199,10,"AlmacafÃ©"
"3179",199,11,"2015"
"3180",199,12,"Caturra"
"3181",199,13,"Washed / Wet"
"3182",199,14,"Green"
"3183",199,15,"AlmacafÃ©"
"3184",199,16,"m"
"3185",200,1,"Arabica"
"3186",200,2,"federacion nacional de cafeteros"
"3187",200,3,"Colombia"
"3188",200,4,""
"3189",200,5,"cauca"
"3190",200,6,"federacion nacional de cafeteros"
"3191",200,7,"cauca"
"3192",200,8,""
"3193",200,9,"2 kg"
"3194",200,10,"AlmacafÃ©"
"3195",200,11,"2015/2016"
"3196",200,12,"Other"
"3197",200,13,"Washed / Wet"
"3198",200,14,"Green"
"3199",200,15,"AlmacafÃ©"
"3200",200,16,"m"
"3201",201,1,"Arabica"
"3202",201,2,"carcafe ltda ci"
"3203",201,3,"Colombia"
"3204",201,4,""
"3205",201,5,"neiva"
"3206",201,6,"carcafe ltda"
"3207",201,7,"huila"
"3208",201,8,"FRANKLIN DUSSAN/ANDRES RODRIGUEZ/HIPOLITO TORRES"
"3209",201,9,"70 kg"
"3210",201,10,"AlmacafÃ©"
"3211",201,11,"2015"
"3212",201,12,"Caturra"
"3213",201,13,"Natural / Dry"
"3214",201,14,"Green"
"3215",201,15,"AlmacafÃ©"
"3216",201,16,"m"
"3217",202,1,"Arabica"
"3218",202,2,"tembo coffee company ltd"
"3219",202,3,"Tanzania, United Republic Of"
"3220",202,4,"jacksom mwasenga"
"3221",202,5,"tembo coffee company ltd"
"3222",202,6,"tembo coffee company ltd"
"3223",202,7,"shizingo village"
"3224",202,8,"Tembo Coffee Company Ltd"
"3225",202,9,"60 kg"
"3226",202,10,"Africa Fine Coffee Association"
"3227",202,11,"2014"
"3228",202,12,"Other"
"3229",202,13,"Washed / Wet"
"3230",202,14,"Green"
"3231",202,15,"Africa Fine Coffee Association"
"3232",202,16,"m"
"3233",203,1,"Arabica"
"3234",203,2,"taylor winch (t) ltd"
"3235",203,3,"Tanzania, United Republic Of"
"3236",203,4,"suma jkt itende"
"3237",203,5,"taylor winch (t) ltd"
"3238",203,6,"taylor winch (t) ltd"
"3239",203,7,"mbeya"
"3240",203,8,"Taylor Winch (T) ltd"
"3241",203,9,"60 kg"
"3242",203,10,"Africa Fine Coffee Association"
"3243",203,11,"2014"
"3244",203,12,"Other"
"3245",203,13,"Washed / Wet"
"3246",203,14,"Green"
"3247",203,15,"Africa Fine Coffee Association"
"3248",203,16,"m"
"3249",204,1,"Arabica"
"3250",204,2,"juan luis alvarado romero"
"3251",204,3,"Guatemala"
"3252",204,4,"el papaturro"
"3253",204,5,"beneficio ixchel"
"3254",204,6,"unex guatemala, s.a."
"3255",204,7,"oriente"
"3256",204,8,"AMILCAR LAPOLA"
"3257",204,9,"69 kg"
"3258",204,10,"Asociacion Nacional Del CafÃ©"
"3259",204,11,"2014"
"3260",204,12,"Bourbon"
"3261",204,13,"Other"
"3262",204,14,"Green"
"3263",204,15,"Asociacion Nacional Del CafÃ©"
"3264",204,16,"ft"
"3265",205,1,"Arabica"
"3266",205,2,"exportadora de cafe condor s.a"
"3267",205,3,"Colombia"
"3268",205,4,""
"3269",205,5,"trilladora boananza"
"3270",205,6,"exportadora de cafe condor s.a"
"3271",205,7,"cauca"
"3272",205,8,""
"3273",205,9,"70 kg"
"3274",205,10,"AlmacafÃ©"
"3275",205,11,"2013"
"3276",205,12,"Caturra"
"3277",205,13,"Washed / Wet"
"3278",205,14,"Green"
"3279",205,15,"AlmacafÃ©"
"3280",205,16,"m"
"3281",206,1,"Arabica"
"3282",206,2,"kona pacific farmers cooperative"
"3283",206,3,"United States (Hawaii)"
"3284",206,4,""
"3285",206,5,""
"3286",206,6,"kona pacific farmers cooperative"
"3287",206,7,"kona"
"3288",206,8,""
"3289",206,9,"100 lbs"
"3290",206,10,"Specialty Coffee Association"
"3291",206,11,"2012"
"3292",206,12,"Hawaiian Kona"
"3293",206,13,"Natural / Dry"
"3294",206,14,"Bluish-Green"
"3295",206,15,"Specialty Coffee Association"
"3296",206,16,"ft"
"3297",207,1,"Arabica"
"3298",207,2,"jesus salazar velasco"
"3299",207,3,"Mexico"
"3300",207,4,"pante carajillo"
"3301",207,5,"san pedro cotzilnam, municipio de aldama, chiapas"
"3302",207,6,"carajillo cafÃ© sa de cv"
"3303",207,7,"san pedro cotzilnam"
"3304",207,8,"JESUS SALAZAR VELASCO"
"3305",207,9,"1 kg"
"3306",207,10,"AMECAFE"
"3307",207,11,"2012"
"3308",207,12,"Typica"
"3309",207,13,"Semi-washed / Semi-pulped"
"3310",207,14,"Green"
"3311",207,15,"AMECAFE"
"3312",207,16,"m"
"3313",208,1,"Arabica"
"3314",208,2,"manuel herrera juarez"
"3315",208,3,"Mexico"
"3316",208,4,"finca los barreales"
"3317",208,5,"finca los barreales"
"3318",208,6,""
"3319",208,7,"veracruz"
"3320",208,8,"MANUEL HERRERA JUAREZ"
"3321",208,9,"1 kg"
"3322",208,10,"AMECAFE"
"3323",208,11,"2012"
"3324",208,12,"Bourbon"
"3325",208,13,"Washed / Wet"
"3326",208,14,"Green"
"3327",208,15,"AMECAFE"
"3328",208,16,"m"
"3329",209,1,"Arabica"
"3330",209,2,"alfredo bojalil"
"3331",209,3,"Mexico"
"3332",209,4,"finca santa teresa"
"3333",209,5,"la concordia, chiapas"
"3334",209,6,"ecomtrading"
"3335",209,7,"la concordia, chiapas"
"3336",209,8,"ERNST POHLENZ AGUILAR"
"3337",209,9,"1 kg"
"3338",209,10,"AMECAFE"
"3339",209,11,"2012"
"3340",209,12,"Bourbon"
"3341",209,13,"Washed / Wet"
"3342",209,14,"Bluish-Green"
"3343",209,15,"AMECAFE"
"3344",209,16,"m"
"3345",210,1,"Arabica"
"3346",210,2,"afca"
"3347",210,3,"Uganda"
"3348",210,4,""
"3349",210,5,"bukonzo joint cfs"
"3350",210,6,"bukonzo joint cfs"
"3351",210,7,"kasese"
"3352",210,8,""
"3353",210,9,"60 kg"
"3354",210,10,"Africa Fine Coffee Association"
"3355",210,11,"2012"
"3356",210,12,"Other"
"3357",210,13,"Natural / Dry"
"3358",210,14,"Green"
"3359",210,15,"Africa Fine Coffee Association"
"3360",210,16,"m"
"3361",211,1,"Arabica"
"3362",211,2,"juan luis alvarado romero"
"3363",211,3,"Guatemala"
"3364",211,4,"piamonte"
"3365",211,5,"beneficio ixchel"
"3366",211,6,"unex guatemala, s.a."
"3367",211,7,"san marcos"
"3368",211,8,"JORGE LEAL"
"3369",211,9,"69 kg"
"3370",211,10,"Asociacion Nacional Del CafÃ©"
"3371",211,11,"2017"
"3372",211,12,"Bourbon"
"3373",211,13,"Washed / Wet"
"3374",211,14,"Green"
"3375",211,15,"Asociacion Nacional Del CafÃ©"
"3376",211,16,"m"
"3377",212,1,"Arabica"
"3378",212,2,"racafe & cia s.c.a"
"3379",212,3,"Colombia"
"3380",212,4,""
"3381",212,5,"bachue"
"3382",212,6,"racafe & cia s.c.a"
"3383",212,7,"huila"
"3384",212,8,"La Plata"
"3385",212,9,"70 kg"
"3386",212,10,"AlmacafÃ©"
"3387",212,11,"2016"
"3388",212,12,"Caturra"
"3389",212,13,"Washed / Wet"
"3390",212,14,"Green"
"3391",212,15,"AlmacafÃ©"
"3392",212,16,"m"
"3393",213,1,"Arabica"
"3394",213,2,"wayner jimenez"
"3395",213,3,"Costa Rica"
"3396",213,4,"los girasoles"
"3397",213,5,"los angeles micro-mill"
"3398",213,6,"exclusive coffee - costa rica"
"3399",213,7,"tarrazu"
"3400",213,8,"Los Angeles Micro-Mill (Ricardo CalderÃ³n)"
"3401",213,9,"69 kg"
"3402",213,10,"Specialty Coffee Association of Costa Rica"
"3403",213,11,"2016"
"3404",213,12,"Caturra"
"3405",213,13,"Washed / Wet"
"3406",213,14,"Bluish-Green"
"3407",213,15,"Specialty Coffee Association of Costa Rica"
"3408",213,16,"m"
"3409",214,1,"Arabica"
"3410",214,2,"juan luis alvarado romero"
"3411",214,3,"Guatemala"
"3412",214,4,"finca la joya"
"3413",214,5,"beneficio exportacafe agua santa"
"3414",214,6,"exportcafe"
"3415",214,7,"huehuetenango"
"3416",214,8,"DARY COLMAN ALVARADO VILLATORO"
"3417",214,9,"69 kg"
"3418",214,10,"Asociacion Nacional Del CafÃ©"
"3419",214,11,"2016"
"3420",214,12,"Caturra"
"3421",214,13,"Washed / Wet"
"3422",214,14,"Green"
"3423",214,15,"Asociacion Nacional Del CafÃ©"
"3424",214,16,"ft"
"3425",215,1,"Arabica"
"3426",215,2,"juan luis alvarado romero"
"3427",215,3,"Guatemala"
"3428",215,4,"santo tomas pachuj"
"3429",215,5,"beneficio palinsa"
"3430",215,6,"cafcom"
"3431",215,7,"solola"
"3432",215,8,"FERNANDO FAHSEN"
"3433",215,9,"69 kg"
"3434",215,10,"Asociacion Nacional Del CafÃ©"
"3435",215,11,"2016"
"3436",215,12,"Caturra"
"3437",215,13,"Washed / Wet"
"3438",215,14,"Green"
"3439",215,15,"Asociacion Nacional Del CafÃ©"
"3440",215,16,"m"
"3441",216,1,"Arabica"
"3442",216,2,"juan luis alvarado romero"
"3443",216,3,"Guatemala"
"3444",216,4,"chapultepec"
"3445",216,5,"beneficio ixchel"
"3446",216,6,"unex guatemala, s.a."
"3447",216,7,"norte"
"3448",216,8,"CHAPULTEPEC"
"3449",216,9,"69 kg"
"3450",216,10,"Asociacion Nacional Del CafÃ©"
"3451",216,11,"2016"
"3452",216,12,"Bourbon"
"3453",216,13,"Washed / Wet"
"3454",216,14,"Green"
"3455",216,15,"Asociacion Nacional Del CafÃ©"
"3456",216,16,"m"
"3457",217,1,"Arabica"
"3458",217,2,"racafe & cia s.c.a"
"3459",217,3,"Colombia"
"3460",217,4,""
"3461",217,5,""
"3462",217,6,"racafe & cia s.c.a"
"3463",217,7,"huila"
"3464",217,8,"La Plata"
"3465",217,9,"70 kg"
"3466",217,10,"AlmacafÃ©"
"3467",217,11,"2015"
"3468",217,12,"Caturra"
"3469",217,13,"Washed / Wet"
"3470",217,14,"Bluish-Green"
"3471",217,15,"AlmacafÃ©"
"3472",217,16,"m"
"3473",218,1,"Arabica"
"3474",218,2,"cooperativa el gorrion r.l"
"3475",218,3,"Nicaragua"
"3476",218,4,"las nubes"
"3477",218,5,"beneficio humedo"
"3478",218,6,"cooperativa el gorrion r.l"
"3479",218,7,"jinotega"
"3480",218,8,"COOPERATIVA EL GORRION RL"
"3481",218,9,"2 kg"
"3482",218,10,"Specialty Coffee Association of Costa Rica"
"3483",218,11,"2015"
"3484",218,12,"Caturra"
"3485",218,13,"Natural / Dry"
"3486",218,14,"Bluish-Green"
"3487",218,15,"Specialty Coffee Association of Costa Rica"
"3488",218,16,"m"
"3489",219,1,"Arabica"
"3490",219,2,"cafebras"
"3491",219,3,"Brazil"
"3492",219,4,"pantano"
"3493",219,5,"via seca"
"3494",219,6,"cafebras comercio de cafÃ©s do brasil sa"
"3495",219,7,"cerrado"
"3496",219,8,"MAURO GALHERI"
"3497",219,9,"59 kg"
"3498",219,10,"Brazil Specialty Coffee Association"
"3499",219,11,"2015"
"3500",219,12,"Catuai"
"3501",219,13,"Natural / Dry"
"3502",219,14,""
"3503",219,15,"Brazil Specialty Coffee Association"
"3504",219,16,"m"
"3505",220,1,"Arabica"
"3506",220,2,"ceca, s.a."
"3507",220,3,"Costa Rica"
"3508",220,4,"gamboa"
"3509",220,5,"beneficio montaÃ±as del diamante"
"3510",220,6,"ceca,s.a."
"3511",220,7,"tarrazu"
"3512",220,8,"Martin Gutierrez"
"3513",220,9,"69 kg"
"3514",220,10,"Specialty Coffee Ass"
"3515",220,11,"2014"
"3516",220,12,"Caturra"
"3517",220,13,"Washed / Wet"
"3518",220,14,"Blue-Green"
"3519",220,15,"Specialty Coffee Association of Costa Rica"
"3520",220,16,"m"
"3521",221,1,"Arabica"
"3522",221,2,"asefa dukamo keroma"
"3523",221,3,"Ethiopia"
"3524",221,4,"asefa dukamo coffee plantation"
"3525",221,5,"gudmale"
"3526",221,6,"asefa dukamo coffee plantetion"
"3527",221,7,"snnprg"
"3528",221,8," kafa"
"3529",221,9," shada kebele"
"3530",221,10,"Tariku Oljira"
"3531",221,11,"320"
"3532",221,12,"2014"
"3533",221,13,"March 26th, 2015"
"3534",221,14,"0.1"
"3535",221,15,"Green"
"3536",221,16,"METAD Agricultural Development plc"
"3537",222,1,"Arabica"
"3538",222,2,"selian coffee estate"
"3539",222,3,"Tanzania, United Republic Of"
"3540",222,4,"selian coffee estate"
"3541",222,5,"selian coffee estate"
"3542",222,6,"selian coffee estate"
"3543",222,7,"arusha"
"3544",222,8,"Selian Coffee Estate"
"3545",222,9,"60 kg"
"3546",222,10,"Africa Fine Coffee Association"
"3547",222,11,"2014"
"3548",222,12,"Other"
"3549",222,13,"Washed / Wet"
"3550",222,14,"Green"
"3551",222,15,"Africa Fine Coffee Association"
"3552",222,16,"m"
"3553",223,1,"Arabica"
"3554",223,2,"olam agro colombia"
"3555",223,3,"Colombia"
"3556",223,4,""
"3557",223,5,"trilladora asia"
"3558",223,6,"olam international ltd"
"3559",223,7,"huila"
"3560",223,8,""
"3561",223,9,"1 kg"
"3562",223,10,"AlmacafÃ©"
"3563",223,11,"2014/2015"
"3564",223,12,"Other"
"3565",223,13,"Washed / Wet"
"3566",223,14,"Green"
"3567",223,15,"AlmacafÃ©"
"3568",223,16,"m"
"3569",224,1,"Arabica"
"3570",224,2,"chris finch"
